Female,Senior,"Grants, covering some costs",No,Heterosexual,Hispanic,Social sciences (not incl. BEO or econ),No,Yes,Domestic,Somewhat approve,Very informed,"Passion for subject, Chances of employment after graduation, Influence of family",Strongly agree,Strongly agree,Never,Once or twice a semester,Strongly agree,Somewhat agree,Strongly disagree,Free resources offered by community or school,Mutual friends,,,,,,
Male,Junior,"Grants, covering some costs",No,Heterosexual,"White, Black",Life sciences,No,No,Domestic,No opinion,Somewhat uninformed,Passion for subject,Somewhat disagree,No opinion,Once or twice a semester,Once or twice a month,Strongly agree,Strongly agree,No opinion,"Preparation books, Free resources offered by community or school","Mutual friends, Extracurricular activities",,,,,,
Other,Junior,Grants and loans,No,Other,Black,"Humanities/arts, Social sciences (not incl. BEO or econ)",No,No,Domestic,No opinion,Somewhat informed,"Passion for subject, Influence of faculty members",Somewhat agree,Strongly agree,Once or twice a semester,Once or twice a semester,Somewhat agree,Somewhat disagree,Strongly disagree,Preparation books,I have not hooked up with anyone at Brown,,,,,,
Female,First-year,"Grants, covering some costs",No,Heterosexual,White,Life sciences,No,No,Domestic,Somewhat approve,Somewhat informed,Passion for subject,Somewhat agree,Strongly agree,Once or twice a semester,Once a year,Somewhat agree,Somewhat disagree,No opinion,Preparation books,I have not hooked up with anyone at Brown,,,,,,
Male,First-year,"Grants, covering some costs",No,Heterosexual,White,"Physical sciences (incl. math, CS)",No,No,International,No opinion,Somewhat informed,Passion for subject,Somewhat agree,No opinion,Once or twice a semester,Once or twice a semester,Somewhat agree,No opinion,No opinion,Preparation books,I have not hooked up with anyone at Brown,,,,,,
Male,Sophomore,None,No,Heterosexual,White,"Humanities/arts, Social sciences (not incl. BEO or econ)",Yes,No,Domestic,Somewhat approve,Somewhat informed,"Passion for subject, Influence of peers",Somewhat agree,Somewhat agree,Once or twice a semester,Once a week,Strongly agree,Somewhat agree,Strongly disagree,"Professional testing tutor (paid), Preparation books","Dating apps or websites, Classes, Mutual friends, Parties and other social gatherings",,,,,,
Male,Senior,None,No,Heterosexual,White,"Physical sciences (incl. math, CS)",No,No,Domestic,Somewhat approve,Very informed,"Passion for subject, Chances of employment after graduation, Influence of faculty members, Influence of peers, Influence of family",Strongly agree,Somewhat agree,Once a year,Once a week,Somewhat agree,Somewhat disagree,Strongly disagree,No resources,"Housing arrangements, Extracurricular activities",,,,,,
Female,First-year,Grants and loans,No,Heterosexual,Asian,"Physical sciences (incl. math, CS)",No,No,Domestic,Somewhat approve,Somewhat informed,"Passion for subject, Chances of employment after graduation",No opinion,Strongly agree,Once a year,Once or twice a semester,Somewhat agree,No opinion,Somewhat disagree,"Testing classes (paid), Preparation books","Classes, Parties and other social gatherings",,,,,,
Male,Junior,"Grants, covering some costs",Yes,Heterosexual,Asian,"Physical sciences (incl. math, CS)",No,Yes,International,No opinion,Somewhat informed,Passion for subject,No opinion,Somewhat disagree,Once or twice a month,Once a week,Somewhat agree,,No opinion,Free resources offered by community or school,,,,,,,
Male,First-year,None,No,Heterosexual,White,Life sciences,No,No,Domestic,No opinion,Somewhat informed,"Passion for subject, Chances of employment after graduation",Somewhat agree,Strongly agree,Once a year,Once a week,Somewhat disagree,Somewhat agree,Somewhat disagree,Preparation books,I have not hooked up with anyone at Brown,,,,,,
Female,Junior,None,No,Heterosexual,White,"Physical sciences (incl. math, CS)",Yes,No,Domestic,Somewhat approve,Somewhat informed,"Passion for subject, Chances of employment after graduation, Influence of peers, Influence of family",Somewhat agree,Strongly agree,Never,Once or twice a semester,Strongly agree,Somewhat disagree,Strongly disagree,No resources,"Housing arrangements, Parties and other social gatherings",,,,,,
Male,First-year,Grants and loans,Yes,Heterosexual,White,"Physical sciences (incl. math, CS)",Yes,No,Domestic,Somewhat approve,Somewhat informed,Passion for subject,Somewhat disagree,Somewhat disagree,Once a week,Once or twice a semester,Somewhat agree,Somewhat agree,No opinion,"Preparation books, Free resources offered by community or school","Classes, Parties and other social gatherings",,,,,,
Female,Sophomore,"Grants, covering all costs",No,Heterosexual,Black,"Physical sciences (incl. math, CS)",No,No,International,No opinion,Very uninformed,"Passion for subject, Chances of employment after graduation, Influence of peers",Somewhat agree,Strongly agree,Never,Once or twice a semester,No opinion,Somewhat agree,Strongly disagree,Free resources offered by community or school,I have not hooked up with anyone at Brown,,,,,,
Female,Senior,None,No,Heterosexual,White,Humanities/arts,No,No,Domestic,Strongly approve,Somewhat informed,Passion for subject,Somewhat agree,Strongly agree,Once a year,Once or twice a semester,Somewhat agree,Somewhat agree,Somewhat disagree,Preparation books,"Mutual friends, Parties and other social gatherings",,,,,,
Female,Sophomore,None,No,Heterosexual,White,"Physical sciences (incl. math, CS)",No,No,Domestic,Somewhat disapprove,Somewhat informed,"Passion for subject, Influence of faculty members, Influence of peers",Somewhat disagree,Strongly agree,Once or twice a semester,Once or twice a month,Somewhat agree,Somewhat disagree,Strongly disagree,"Testing classes (paid), Preparation books","Classes, Mutual friends, Parties and other social gatherings",,,,,,
Female,Sophomore,None,No,Heterosexual,White,Life sciences,Yes,No,Domestic,No opinion,Somewhat uninformed,"Passion for subject, Chances of employment after graduation, Influence of peers",Somewhat agree,Strongly agree,Never,Once or twice a month,Strongly agree,Somewhat agree,No opinion,"Professional testing tutor (paid), Preparation books","Mutual friends, Housing arrangements, Parties and other social gatherings, Extracurricular activities",,,,,,
Male,Junior,Grants and loans,No,Heterosexual,Asian,"Physical sciences (incl. math, CS)",No,Yes,Domestic,No opinion,Somewhat uninformed,Passion for subject,Strongly agree,Strongly agree,Never,Once or twice a semester,Somewhat disagree,Somewhat disagree,Strongly agree,Free resources offered by community or school,I have not hooked up with anyone at Brown,,,,,,
Female,Sophomore,None,No,Heterosexual,White,Humanities/arts,No,No,Domestic,Somewhat approve,Somewhat informed,Passion for subject,No opinion,Somewhat agree,Once a year,Once a week,Strongly agree,No opinion,Strongly disagree,"Professional testing tutor (paid), Preparation books","Housing arrangements, Parties and other social gatherings",,,,,,
Female,Junior,"Grants, covering some costs",Yes,Heterosexual,White,Business (BEO or econ),No,Yes,International,Somewhat approve,Somewhat informed,Chances of employment after graduation,Somewhat agree,Somewhat agree,Once a week,Once or twice a month,Strongly agree,Strongly agree,No opinion,Preparation books,"Mutual friends, Parties and other social gatherings",,,,,,
Female,First-year,None,No,Heterosexual,White,"Physical sciences (incl. math, CS)",No,No,Domestic,No opinion,Somewhat informed,"Passion for subject, Chances of employment after graduation",No opinion,Somewhat disagree,Once or twice a semester,Never,Somewhat agree,Strongly agree,Somewhat disagree,"Testing classes (paid), Preparation books, Free resources offered by community or school","Mutual friends, Extracurricular activities, Other",,,,,,
Male,Junior,Grants and loans,No,Heterosexual,Black,"Physical sciences (incl. math, CS)",,No,Domestic,No opinion,Somewhat informed,Chances of employment after graduation,Strongly agree,Somewhat disagree,Never,Once a year,Somewhat agree,Somewhat agree,No opinion,"Preparation books, Free resources offered by community or school",Classes,,,,,,
Male,Junior,None,No,Heterosexual,Asian,"Physical sciences (incl. math, CS)",No,No,Domestic,No opinion,Somewhat informed,"Passion for subject, Chances of employment after graduation",Somewhat disagree,Somewhat agree,Never,Once or twice a semester,Strongly agree,Somewhat agree,No opinion,Preparation books,I have not hooked up with anyone at Brown,,,,,,
Male,Sophomore,None,No,Heterosexual,Asian,"Physical sciences (incl. math, CS)",No,No,International,No opinion,Somewhat informed,"Passion for subject, Chances of employment after graduation, Influence of faculty members, Influence of peers",Strongly disagree,Strongly disagree,Once a year,Never,Somewhat agree,No opinion,,Free resources offered by community or school,I have not hooked up with anyone at Brown,,,,,,
Male,Senior,None,No,Heterosexual,White,"Humanities/arts, Business (BEO or econ)",Yes,No,Domestic,Strongly approve,Very informed,"Passion for subject, Chances of employment after graduation, Influence of family",Strongly agree,Strongly agree,Once or twice a month,Once or twice a month,Strongly agree,Strongly agree,Strongly disagree,"Professional testing tutor (paid), Testing classes (paid), Preparation books","Dating apps or websites, Classes, Mutual friends, Parties and other social gatherings, Extracurricular activities",,,,,,
Female,Junior,"Grants, covering some costs",No,Heterosexual,Asian,Life sciences,No,Yes,Domestic,Somewhat approve,Very informed,Chances of employment after graduation,Somewhat agree,Strongly agree,Once a week,Once or twice a month,Somewhat agree,Strongly agree,Somewhat disagree,No resources,"Mutual friends, Parties and other social gatherings",,,,,,
Male,Junior,"Grants, covering some costs",No,Heterosexual,Asian,"Physical sciences (incl. math, CS)",No,No,Domestic,No opinion,Somewhat informed,Passion for subject,Somewhat agree,Strongly agree,Never,Once or twice a semester,Strongly agree,Somewhat agree,No opinion,"Professional testing tutor (paid), Testing classes (paid), Preparation books, Free resources offered by community or school","Parties and other social gatherings, Extracurricular activities",,,,,,
Female,First-year,"Grants, covering some costs",No,Heterosexual,White,"Physical sciences (incl. math, CS), Social sciences (not incl. BEO or econ)",No,No,Domestic,Somewhat approve,Very informed,"Passion for subject, Chances of employment after graduation, Influence of faculty members, Influence of peers, Influence of family",No opinion,Somewhat agree,Once a year,Once or twice a semester,Somewhat agree,No opinion,Strongly disagree,"Professional testing tutor (paid), Preparation books, Free resources offered by community or school","Dating apps or websites, Classes, Other",,,,,,
Female,Senior,Grants and loans,No,Heterosexual,Asian,Life sciences,No,No,Domestic,No opinion,Somewhat uninformed,"Chances of employment after graduation, Influence of family",Strongly disagree,Somewhat disagree,Once a year,Once or twice a semester,Somewhat agree,Strongly disagree,Strongly disagree,"Student testing tutor (paid), Testing classes (paid), Preparation books, Free resources offered by community or school",I have not hooked up with anyone at Brown,,,,,,
Male,Sophomore,Grants and loans,No,Heterosexual,White,"Physical sciences (incl. math, CS)",No,No,Domestic,No opinion,Somewhat informed,"Passion for subject, Chances of employment after graduation",Strongly disagree,No opinion,Never,Once or twice a semester,Somewhat agree,Somewhat agree,Strongly disagree,Preparation books,I have not hooked up with anyone at Brown,,,,,,
Male,Sophomore,None,Yes,Heterosexual,White,"Humanities/arts, Business (BEO or econ)",No,No,Domestic,Somewhat approve,Somewhat uninformed,Passion for subject,Somewhat agree,Strongly agree,Once a week,Once or twice a semester,No opinion,Strongly agree,Strongly disagree,"Testing classes (paid), Preparation books, Free resources offered by community or school","Classes, Parties and other social gatherings, Extracurricular activities",,,,,,
